Northern Cape,150.018195900000
Free State,143.065789100000
Eastern Cape,134.058655100000
Western Cape,122.451068500000
North West,118.634067100000
Kwazulu/Natal,87.140728300000
Mpumalanga,82.451739900000
Limpopo,80.834536500000
Gauteng,77.491820300000
